index,title,content
972413,"ASUS(华硕) 华硕 G53系列,华硕 欣逸系列,华硕 B43系列 笔记本电脑","【ASUS(华硕) 华硕 G53系列,华硕 欣逸系列,华硕 B43系列 笔记本电脑】产品搜索每页:20 项结果产品系列:华硕 B43系列屏幕尺寸:14英寸CPU型号:Intel 酷睿i7 2640MCPU主频:2800MHz内存容量:4GB硬盘容量:750GB显卡芯片:AMD Radeon HD 6470M操作系统:DOS 更多参数>>产品系列:华硕 G53系列屏幕尺寸:15.6英寸CPU型号:Intel 酷睿i7 2630QMCPU主频:2000MHz内存容量:8GB硬盘容量:750GB显卡芯片:NVIDIA GeForce GTX 460摄像头:集成200万像素摄 更多参数>>产品系列:华硕 B43系列屏幕尺寸:14英寸CPU型号:Intel 酷睿i7 2620MCPU主频:2700MHz内存容量:4GB硬盘容量:500GB显卡芯片:AMD Radeon HD 6470M操作系统:Windows 7 Ho 更多参数>>产品系列:华硕 B43系列屏幕尺寸:14英寸CPU型号:Intel 酷睿i5 2450MCPU主频:2500MHz内存容量:4GB硬盘容量:750GB显卡芯片:AMD Radeon HD 6470M操作系统:Windows 7 Ho 更多参数>>产品系列:华硕 G53系列屏幕尺寸:15.6英寸CPU型号:Intel 酷睿i7 2630QMCPU主频:2000MHz内存容量:8GB硬盘容量:750GB显卡芯片:NVIDIA GeForce GTX 460操作系统:Windows 7 Ho 更多参数>>产品系列:华硕 B43系列屏幕尺寸:14英寸CPU型号:Intel 酷睿i5 460MCPU主频:2530MHz内存容量:2GB硬盘容量:500GB显卡芯片:ATI Radeon HD 5470+In操作系统:Windows 7 Ho 更多参数>>产品系列:华硕 G53系列屏幕尺寸:15.6英寸CPU型号:Intel 酷睿i7 720QMCPU主频:1600MHz操作系统:Windows 7 Ultimate(旗摄像头:集成200万像素摄像头无线网卡:支持802.11b/g/n无线协议笔记本重量:3600g 更多参数>>暂无产品系列:华硕 G53系列屏幕尺寸:15.6英寸CPU型号:Intel 酷睿i7 740QMCPU主频:1730MHz内存容量:4GB硬盘容量:500GB显卡芯片:NVIDIA GeForce GTX 460操作系统:Windows 7 Ul 更多参数>>屏幕尺寸:0英寸CPU主频:700MHz内存容量:128硬盘容量:20GB显卡芯片:ATI Mobility 3D笔记本重量:1600g有线网卡:有 更多参数>>暂无屏幕尺寸:0英寸CPU型号:Intel 赛扬CPU主频:600MHz内存容量:128硬盘容量:10GB显卡芯片:SIS 8MB Share操作系统:Windows98SE 更多参数>>暂无屏幕尺寸:0英寸CPU主频:700MHz内存容量:128硬盘容量:10GB显卡芯片:ATI Mobility 3D笔记本重量:1600g有线网卡:有 更多参数>>暂无屏幕尺寸:0英寸CPU主频:700MHz内存容量:128硬盘容量:20GB显卡芯片:ATI Mobility 3D笔记本重量:1600g有线网卡:有 更多参数>>暂无产品系列:华硕 B43系列屏幕尺寸:14英寸CPU型号:Intel 酷睿i3 350MCPU主频:2260MHz内存容量:2GB硬盘容量:320GB显卡芯片:ATI Radeon HD 5470摄像头:集成200万像素摄 更多参数>>暂无产品系列:华硕 B43系列屏幕尺寸:14英寸CPU型号:Intel 酷睿i7 620MCPU主频:2660MHz内存容量:4GB硬盘容量:500GB显卡芯片:ATI Radeon HD 5470+In操作系统:Windows 7 Ho 更多参数>>产品系列:华硕 B43系列屏幕尺寸:14英寸CPU型号:Intel 酷睿i5 2410MCPU主频:2300MHz内存容量:2GB硬盘容量:500GB显卡芯片:AMD Radeon HD 6470M操作系统:Windows 7 Ho 更多参数>>"
985767,功臣认为捷克迟早会进球 队长欣喜掌控命运,"昨晚同时开踢的欧锦赛A组末轮的两场比赛,可谓再次让人体会到了足球的魅力。先不说希腊如何再次重演神话,首轮惨败的捷克队,最终凭借吉拉塞克的进球,成功以A组头名的身份跻身了本届欧锦赛的8强。这也让不少人跌破眼镜。“捷克的开场踢得很差,但我们之后在逐步改进,并开始创造进球的机会。”沃尔夫斯堡前锋告诉记者。波兰出局 主帅斯穆达宣布辞职捷克 1-0 波兰赛后评分欧锦赛- 捷克1-0波兰头名出线而在昨晚力保球门不失的捷克国门队长切赫,欣喜全队掌控自己命运的表现。“开局很糟糕的捷克有些被动,波兰队曾一度就要抓住我们的错误。”“但时间的推移让我们表现更好,我们创造了机会并攻入了一粒必进之球。”“其实我们知道希腊与俄罗斯的比赛比分,有人告诉我们,我们还能看大屏幕,但捷克队只专注于自己的表现,并不会让奇迹决定我们的命运,所以捷克人用进球制造了晋级。”这样在6月12日的8强首战中,捷克队很有可能无法与宿敌德国再次照面,而会与葡萄牙和荷兰队的胜者过招。"
977581,￥13400,产品系列:华硕 M70系列屏幕尺寸:17英寸CPU型号:Intel 酷睿2双核 T9400CPU主频:2530MHz内存容量:2GB硬盘容量:250GB显卡芯片:NVIDIA GeForce 9600M G操作系统:Windows Vist 更多参数>>
952860,天价乌木归国家还是归发现者,"2012年春节,四川彭州农民吴高亮在自家承包地中发现了据称价值超过1200万元的乌木,但7月3日,彭州市国有资产办公室正式宣布,乌木归国家,只奖励发现者7万元。吴高亮表示对此不满。他认为,《物权法》第四十九条规定:“法律规定属于国家所有的野生动植物资源,属国家所有。”他认为,法律没有规定的国家动植物资源,就不属于国家所有。彭州市政府主张乌木国有的依据是《民法通则》第七十九条,即“所有人不明的埋藏物、隐藏物,归国家所有”。那么,乌木的所有权到底归谁?民法界的各位专家学者的意见并不一致。中国政法大学教授、中国民法学研究会理事柳经纬表示,政府引用法条有误。“在民法的通常理解上,埋藏和隐藏都是要人为的,不是人为的不能被认为是埋藏物或隐藏物。”但是,中国著名民法学家、物权法核心起草人梁慧星教授认为,此事适用于《物权法》第一百一十六条的规定:“天然孳息,由所有权人取得;既有所有权人又有用益物权人的,由用益物权人取得。”村民在河道中发现乌木,河道属于国家所有,乌木就应由河道所有权人国家取得。对此,柳经纬持不同态度:“讨论孳息就必须要有原物,没有原物就不能称作孳息。”柳经纬分析道,“果树结果,果子是孳息,果树是原物;母牛产小牛,小牛是孳息。但是乌木就找不到原物,因此不能认为是孳息。”柳经纬表示,此事件中乌木应该归发现者所有。他提出,《物权法》中对哪些事物产权属于国家做了列举式规定,而这些列举式规定应该做限定解释。“只有符合法律中列举的情况时,财产才属于国家。列举情况之外的,国家不对其拥有所有权”。他认为,由于乌木的所有权在现行法律中并无明确规定,因此适用于民法原理的“先占原则”,即无主之物,谁发现就归谁。中国政法大学民商经济学院教授李显冬表达了同样的观点:“就像采蘑菇,挖奇石。也没听说这些东西都是归国家所有的啊。”“如果说无主之物都归国家,那么捡垃圾的人,就是每天都在侵占国家财产。”柳经纬说。"
899626,重庆:新郎将自己快递给新娘,"10月17日中午,重庆市江北区北滨路某酒店内上演了一场充满创意的婚礼。新郎把自己装进集装箱邮寄给新娘,给了全场亲朋好友一个大大的惊喜。 IC身着码头工作人员服装的亲友团将“集装箱”推进现场。新娘签收快递。航模直升机吊着装着婚戒的“集装箱”飞抵现场。"
949501,华硕 U41EI37JF-SL,产品系列:华硕 U41EI37JF-SL屏幕尺寸:14英寸CPU型号:Intel 酷睿i3 380MCPU主频:2530MHz内存容量:2GB硬盘容量:320GB显卡芯片:NVIDIA GeForce GT 425M操作系统:Windows 7 Ho 更多参数>>
1040748,重奖四星酒店充满非理性招商冲动,"“投资者建酒店是做生意,政府却要从财政上奖励1500万元给酒店。”太和县最近公示的一则奖励信息有点让人看不懂。7月27日,太和县商务局有关人员表示,奖励是按县政府文件执行的,目的是吸引投资。这样做为了吸引投资,带动地方经济发展。此次有酒店被评为四星级,政府进行奖励只是兑现承诺。目前公示已经结束,下一步将着手奖励。(7月28日《新安晚报》)按照太和县商务局的说法,该县有关文件规定,在太和县投资建第一家五星级大酒店,政府奖励2000万元,四星级大酒店则奖励1500万元。此次晶宫酒店被评为四星级,政府进行奖励只是兑现承诺。平心而论,对于经济并不发达、急需招商引资的太和县来说,有酒店荣登四星级旅游酒店的宝座,确实不算小事。也不可否认,政府需要招商引资拉动经济增长,创造利税,提供就业岗位,官员需要招商引资增加GDP,创造政绩,政府重视招商引资并没有错。但是政府的职责在于依法行政,政府重视招商引资不能突破权力边界,不能违背市场游戏规则。虽说政府早前就此出台了文件规定,但是财政的归财政,市场的归市场。如何经营是酒店自己的事,政府要做的就是维护正常市场秩序,不到酒店吃拿卡要。政府为了招商引资的需要,动用大笔财政资金重奖酒店,违背了纳税人利益与公共财政政策。其合理性合法性值得追问。要我说,政府与其重奖四星级酒店,还不如对买不起房、看不起病、上不起学的民众体现更多责任担当,切实提高民众生活质量。"
956568,投资者继续投向美元资产,"美国新兴市场投资基金研究公司(EPFR)7月20日发布报告称,由于全球经济不确定性在增加,且美国财报季逐渐拉开序幕,投资者在截至18日的一周内青睐美元资产,美国股票型基金和债券型基金分别吸引60亿和31亿美元净流入,美国股基已连续第五周成功吸引资金净流入。"
1000094,谁来过这?玩夜店的,"其实我可以算的上是地地道道的小北京。因为我爷爷奶奶是北京的,爸爸妈妈也是北京的。我是在朝阳医院出生的,我是在陈经纶上学的,现在是国贸上班的。所以我就是一个地道的小北京。身为 80 后的我,我真的很惭愧。像什么 MIX , VICS, COCO , BANANA,BABYFACE, 拿铁这样的酒吧等等,我都没去过。我是一个好孩子,也从来不玩信用卡。可是今天在网上看到这样的酒吧,我开始不淡定了,也要开始吐槽了!!有生之年玩一次水下酒吧,水下划拳得多刺激啊。如果让我卖掉小轩,玩一次我也愿意!!!!"
1002494,神九航天员返回后将由工作人员协助出舱,"据中国航天员科研训练中心副主任、航天员系统副总指挥白延强28日介绍,考虑到适应地面重力的需要,神舟九号航天员将不再采取自主的方式出舱,而是参照国际上人类参与航天活动的通行办法,由工作人员协助出舱。白延强说,国际上一般认为,人体适应太空失重环境的时间为15天左右。神舟九号航天员在太空中生活的时间有13天,身体内体液的分配已适应了失重状态。回到地球重力环境以后,立位耐力有所下降,需要较长的时间才能完全适应。在其他国家,曾经出现过航天员返回地球后一些不适应地球重力环境的案例,严重的还出现过昏厥,因此美俄等国均采取由工作人员协助出舱的方式。神舟五号、神舟六号、神舟七号航天员返回地球后,一直采取自主出舱的方式,即由航天员在没有工作人员帮助的情况下,自主从飞船返回舱出来并到达指定位置。“这三次载人航天试验航天员在太空停留时间较短,完全可以自主出舱。”白延强说,随着更多的中国航天员进入太空,航天员在空间站生活和工作的时间越来越长,协助出舱将成为航天员返回地球后的基本出舱方式。"
1022325,禁令解除 三星Galaxy Nexus本周重回货架,"就在不久之前,苹果提交了9600万美元的债券作为担保,以实施针对三星Galaxy Nexus的禁售令。这一禁令包括搭载Android 4.1的解锁GSM版Galaxy Nexus。这款在Google Play中售价349美元的机型很快就随着禁令下架了,取而代之的是“Coming Soon”的字眼。法院判定三星Galaxy Nexus共侵犯苹果两项专利,其中最主要的一项就是604号专利的统一检索功能。三星Galaxy Nexus重回Google Play而就在7月6日,美国广播公司报道称三星Galaxy Nexus将于本周重返Google Play,并搭载Android 4.1系统。该报道同样提及Galaxy Nexus将进行软件升级来移除某些不实用的功能。而关于涉及侵权的部分,这款手机虽然仍然保留着Google搜索的功能,却不再能依据关键词搜索手机本地了,也就是说,重新商家的Galaxy Nexus将只能进行网页搜索。尽管Google做出了这样的让步,三星却表示仍将针对之前的判决进行上诉。目前尚不清楚重新上架的Galaxy Nexus究竟只针对统一检索这一项功能进行让步,还是将对所有涉及侵权苹果的功能统一进行调整。"
1007078,蔡家组团“千亿级园区”拔锚起航,"本报讯(记者 任琪)近日,北碚区政府发布最新消息,四联集团LED光电产业园、力帆集团微车摩托车和发动机等100亿级产业、新兴丰能风电齿轮等一批10亿级重大项目建成投产,基本建成产业基地达13平方公里,形成千亿级产能。而这在许多开发商看来,伴随蔡家组团“千亿级园区”的拔锚起航,新型宜居之城正在成为一种现实。按照规划,蔡家组团属于两江新区“都市综合功能板块”,在机械制造、电子电器、仪器仪表等方面具有较大产业优势,因此将重点布局高新技术产业和高品质生态型商住区。而截至目前,蔡家组团累计入驻工业企业达265家,尤其是2011年以来,麦格纳卡斯马、考泰斯、蒂森克虏伯等世界500强企业相继签约入驻,使得蔡家组团成为国内外优势企业竞相投资的热土。最为关键的是,随着千亿级产业园的形成,蔡家组团将吸引来50万人口。对此,有专家分析认为,当一个地区的产业发展逐渐趋于成熟,或经济总量上升到一定档次后,该地区的发展建设必然转向更加完善的城市综合开发及相关配套功能的建立,以建设成为宜居宜业的城市。事实上,蔡家组团在房地产开发方面,已积聚中安长岛、中庚城、旭辉、金科、保亿、隆鑫等近20家品牌开发商,计划开工总面积75.5万平方米,开盘72.4万平方米,竣工59.2万平方米的高品质生态住宅,如此大规模的攻城拔寨,比之前10盘闹“金开”要热闹多了。蔡家组团的“元老”中安长岛相关负责人坦言,“蔡家组团已万事俱备,只待新型宜居之城全面呈现。”"
